	index	Protein1	Protein2	Score	Description1	Description2	Protein_1_clusters	Protein_2_clusters	Any Matching Go-Terms?	Train/Val/Test	Experimental P. Falciparum	P. Falciparum	P. Knowlesi	P. Berghei	P. Vivax	P. Yoelii	C. parvum	B. bovis	spearman_erythrocyte	Spearman_all	Pearson_all
232	51	O97247	Q8IKF0	0.5769700676202774	CCT-beta	RNA helicase	[2, 18]	[0, 2, 10, 18, 24]	0	0	0	0	0	0	0	0	1	0	0.8095238095238096	0.6867588932806324	0.951206085326151
233	530	O97247	Q8IKK7	0.5011678069829941	CCT-beta	Glyceraldehyde-3-phosphate dehydrogenase	[2, 18]	[2]	0	0	0	0	0	0	0	0	1	1	0.8571428571428572	0.7608695652173914	0.9477451129705481
234	542	O97247	Q8IKR1	0.5428372003138066	CCT-beta	H(+)-exporting diphosphatase	[2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.09523809523809526	0.44861660079051385	0.824621179491396
235	75	O97285	Q8I1V1	0.6550163216888905	ATP-dependent RNA helicase DDX6	26S protease regulatory subunit 6B, putative	[0, 2, 18, 24]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.8571428571428572	0.9278656126482213	0.9478155147488516
236	506	O97285	Q8I5H4	0.9465721607208252	ATP-dependent RNA helicase DDX6	Polyadenylate-binding protein	[0, 2, 18, 24]	[0, 14, 18, 24, 27, 30]	1	1	0	1	1	1	1	1	1	1	-0.880952380952381	-0.03260869565217391	0.8966282590232524
237	406	O97285	Q8IB24	0.5140750199556351	ATP-dependent RNA helicase DDX6	Heat shock 70 kDa protein	[0, 2, 18, 24]	[0, 10, 14, 24]	0	0	0	0	0	0	0	0	0	0	0.2380952380952381	0.6571146245059288	0.8705476616702358
238	222	O97285	Q8IJW0	0.973400616645813	ATP-dependent RNA helicase DDX6	26S protease regulatory subunit 4, putative	[0, 2, 18, 24]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.8571428571428572	0.8695652173913043	0.9616233654955646
239	534	O97285	Q8IK89	0.9430780172348022	ATP-dependent RNA helicase DDX6	Trailer hitch homolog, putative	[0, 2, 18, 24]	[0, 10, 14, 18, 24]	1	1	1	1	1	1	1	1	1	1	0.9761904761904763	0.8962450592885376	0.9870475221840147
240	4	O97285	Q8IKF0	0.5848075211048126	ATP-dependent RNA helicase DDX6	RNA helicase	[0, 2, 18, 24]	[0, 2, 10, 18, 24]	1	0	0	0	0	0	0	0	0	0	-0.1666666666666667	0.19466403162055337	0.8649366545715331
241	204	O97320	Q76NN6	0.5153305441141128	Histone H2A	Ran-specific GTPase-activating protein 1, putative	[20]	[3, 20, 21]	0	0	0	0	0	0	0	0	0	0	-0.14285714285714288	0.3843873517786562	0.8970623470134427
242	112	O97320	Q8IBV7	0.965097403526306	Histone H2A	Histone H2B	[20]	[0, 14, 27, 30]	1	1	1	1	1	1	1	1	1	1	0.9285714285714287	0.825098814229249	0.988053986642039
243	393	O97320	Q8ILI6	0.90115385055542	Histone H2A	Acidic leucine-rich nuclear phosphoprotein 32-related protein	[20]	[3, 20, 21]	0	1	1	1	1	1	1	1	1	1	-0.09523809523809526	0.21442687747035571	0.8841441038644962
244	266	P61074	Q76NN6	0.7879633270204067	Proliferating cell nuclear antigen 1	Ran-specific GTPase-activating protein 1, putative	[9, 20, 21]	[3, 20, 21]	0	0	0	0	0	0	0	0	0	0	-0.4761904761904762	0.26383399209486164	0.9539282218371784
245	200	P61074	Q8I0X1	0.6359063163399696	Proliferating cell nuclear antigen 1	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)	[9, 20, 21]	[9, 21]	0	0	0	0	0	0	0	0	0	0	0.6190476190476191	0.700592885375494	0.8926765059001655
246	91	P61074	Q8II61	0.6360621333122254	Proliferating cell nuclear antigen 1	60S acidic ribosomal protein P0	[9, 20, 21]	[3, 20, 21]	0	0	0	0	0	0	0	0	0	0	-0.30952380952380953	0.10177865612648221	0.8399852138661286
247	322	P61074	Q8ILB6	0.999647057056427	Proliferating cell nuclear antigen 1	Mitochondrial acidic protein MAM33, putative	[9, 20, 21]	[3, 9, 20, 21]	0	0	0	0	0	0	0	0	0	0	0.7380952380952381	0.8112648221343874	0.7802941270349224
248	412	Q6ZMA8	Q76NM3	0.5030843406915665	Vacuolar proton pump subunit B	L-lactate dehydrogenase	[1, 6]	[2]	0	0	0	0	0	0	0	0	0	0	0.8095238095238096	0.9150197628458498	0.9226273209894045
249	510	Q6ZMA8	Q76NM6	0.6780212163925171	Vacuolar proton pump subunit B	V-type proton ATPase catalytic subunit A	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	1	0.6666666666666669	0.8092885375494071	0.9696974337528588
250	23	Q6ZMA8	Q8I280	0.7877995133399963	Vacuolar proton pump subunit B	V-type proton ATPase subunit C	[1, 6]	[1]	1	1	1	1	1	1	1	1	1	1	0.4047619047619048	0.698616600790514	0.9370970564454834
251	48	Q6ZMA8	Q8I2H3	0.5888288122601807	Vacuolar proton pump subunit B	V-type proton ATPase subunit E, putative	[1, 6]	[1]	1	1	1	1	1	1	1	1	1	1	-0.38095238095238104	0.4189723320158103	0.9361151531782113
252	298	Q6ZMA8	Q8I2X4	0.5086495444178581	Vacuolar proton pump subunit B	Heat shock protein 70	[1, 6]	[1, 6, 16, 28]	0	0	0	1	1	1	1	1	1	1	0.5952380952380953	0.7618577075098815	0.8687629447052883
253	18	Q6ZMA8	Q8IC01	0.6257726445794105	Vacuolar proton pump subunit B	Heat shock protein 110	[1, 6]	[1, 6, 16, 28]	0	0	0	0	0	0	0	0	0	0	0.6666666666666669	0.7677865612648223	0.9176070576674856
254	522	Q6ZMA8	Q8IE84	0.748190176486969	Vacuolar proton pump subunit B	V-type proton ATPase subunit G, putative	[1, 6]	[1]	1	1	1	1	1	1	1	1	1	1	0.8333333333333335	0.941699604743083	0.9654777122899475
255	212	Q6ZMA8	Q8II43	0.8408661603927612	Vacuolar proton pump subunit B	T-complex protein 1 subunit alpha	[1, 6]	[1, 6]	0	0	0	1	1	1	1	1	1	1	0.8571428571428572	0.882411067193676	0.9136110631000678
256	470	Q6ZMA8	Q8IJN7	0.9491129279136656	Vacuolar proton pump subunit B	Enolase	[1, 6]	[8]	0	0	0	1	0	0	0	0	0	0	0.7619047619047621	0.9150197628458498	0.8890688872218326
257	386	Q6ZMA8	Q8IJN9	0.5265821985900402	Vacuolar proton pump subunit B	Heat shock protein 60	[1, 6]	[1, 6, 16]	0	0	0	0	0	0	0	0	0	0	0.6666666666666669	0.6314229249011858	0.8630692974729133
258	25	Q6ZMA8	Q8IJT1	0.9920438885688782	Vacuolar proton pump subunit B	Proteasome subunit beta	[1, 6]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.523809523809524	0.6057312252964426	0.9060009095135311
259	468	Q6ZMA8	Q8IK90	0.997844421863556	Vacuolar proton pump subunit B	Proteasome subunit alpha type-1, putative	[1, 6]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.4285714285714286	0.7124505928853756	0.9479920891852602
260	291	Q6ZMA8	Q8IKJ0	0.9995426058769226	Vacuolar proton pump subunit B	V-type proton ATPase subunit	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	1	-0.023809523809523815	0.18379446640316205	0.921433268879366
261	208	Q76NM3	Q8I0P6	0.9525165557861328	L-lactate dehydrogenase	Elongation factor 1-alpha	[2]	[0, 2, 18]	0	0	0	0	0	0	0	0	0	0	0.880952380952381	0.8606719367588934	0.9616567965460281
262	94	Q76NM3	Q8II61	0.958012068271637	L-lactate dehydrogenase	60S acidic ribosomal protein P0	[2]	[3, 20, 21]	0	0	0	0	0	0	0	0	0	0	0.5714285714285715	0.900197628458498	0.9464291414625864
263	514	Q76NM3	Q8IKK7	0.9246500968933106	L-lactate dehydrogenase	Glyceraldehyde-3-phosphate dehydrogenase	[2]	[2]	1	0	0	1	1	1	0	1	0	1	0.880952380952381	0.9397233201581027	0.9928251331818667
264	181	Q76NM4	Q8I3W9	0.6232348620891571	Ras-related protein Rab-11A	Ras-related protein Rab-1A	[17]	[17]	1	0	0	1	1	1	1	1	1	0	-0.14285714285714288	0.25592885375494073	0.9083138878542028
265	517	Q76NM6	Q7K6A9	0.5701248660683632	V-type proton ATPase catalytic subunit A	Proteasome subunit beta	[1, 6]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.8095238095238096	0.8942687747035574	0.9893931329244856
266	182	Q76NM6	Q8I280	0.5168864354491234	V-type proton ATPase catalytic subunit A	V-type proton ATPase subunit C	[1, 6]	[1]	1	1	1	1	1	1	1	1	1	1	0.6904761904761906	0.7727272727272727	0.969154864931782
267	205	Q76NM6	Q8I2H3	0.5464491218328476	V-type proton ATPase catalytic subunit A	V-type proton ATPase subunit E, putative	[1, 6]	[1]	1	1	1	1	1	1	1	1	1	1	-0.04761904761904763	0.5741106719367589	0.9887291836015093
268	459	Q76NM6	Q8I2X4	0.6557933688163757	V-type proton ATPase catalytic subunit A	Heat shock protein 70	[1, 6]	[1, 6, 16, 28]	1	0	0	0	0	0	0	0	0	0	0.9761904761904763	0.882411067193676	0.9617446397279446
269	239	Q76NM6	Q8IBI3	0.759518849849701	V-type proton ATPase catalytic subunit A	Proteasome subunit alpha type	[1, 6]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.7857142857142858	0.9318181818181819	0.9932825628170533
270	31	Q76NM6	Q8IDG2	0.877495813369751	V-type proton ATPase catalytic subunit A	Proteasome subunit alpha type	[1, 6]	[1, 6, 16]	0	0	0	0	0	0	0	0	0	0	0.8333333333333335	0.8320158102766799	0.9894066314263831
271	151	Q76NM6	Q8IDG3	0.5624771483242512	V-type proton ATPase catalytic subunit A	Proteasome subunit alpha type	[1, 6]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.7857142857142858	0.7539525691699605	0.9771602224308726
272	115	Q76NM6	Q8IE84	0.954171895980835	V-type proton ATPase catalytic subunit A	V-type proton ATPase subunit G, putative	[1, 6]	[1]	1	1	1	1	1	1	1	1	1	1	0.9047619047619048	0.9150197628458498	0.9980782225039289
273	370	Q76NM6	Q8II43	0.5845636772923172	V-type proton ATPase catalytic subunit A	T-complex protein 1 subunit alpha	[1, 6]	[1, 6]	1	0	0	0	0	0	0	0	0	0	0.28571428571428575	0.6096837944664032	0.7908242203660136
274	536	Q76NM6	Q8IJN9	0.998046827316284	V-type proton ATPase catalytic subunit A	Heat shock protein 60	[1, 6]	[1, 6, 16]	0	0	0	0	0	0	0	0	0	0	0.4523809523809524	0.7154150197628458	0.7282322456028337
275	185	Q76NM6	Q8IJT1	0.7252574587240815	V-type proton ATPase catalytic subunit A	Proteasome subunit beta	[1, 6]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.8095238095238096	0.7351778656126482	0.973282678491924
276	59	Q76NM6	Q8IK90	0.699627810716629	V-type proton ATPase catalytic subunit A	Proteasome subunit alpha type-1, putative	[1, 6]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.7380952380952381	0.7895256916996048	0.985154021014947
277	451	Q76NM6	Q8IKJ0	0.9879031896591186	V-type proton ATPase catalytic subunit A	V-type proton ATPase subunit	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	1	0.11904761904761905	0.2519762845849803	0.9728283544107665
278	286	Q76NN6	Q8I2W3	0.5109905481338501	Ran-specific GTPase-activating protein 1, putative	Nucleosome assembly protein	[3, 20, 21]	[3, 20, 21]	0	0	0	0	0	0	0	0	0	0	0.8333333333333335	0.66600790513834	0.9846023803139474
279	227	Q76NN6	Q8II61	0.8883574724197387	Ran-specific GTPase-activating protein 1, putative	60S acidic ribosomal protein P0	[3, 20, 21]	[3, 20, 21]	0	0	0	0	0	0	0	0	0	0	0.3333333333333334	0.5741106719367589	0.9241599614149008
280	500	Q76NN6	Q8ILB6	0.5730460345745086	Ran-specific GTPase-activating protein 1, putative	Mitochondrial acidic protein MAM33, putative	[3, 20, 21]	[3, 9, 20, 21]	0	0	0	0	0	0	0	0	0	0	-0.4523809523809524	0.325098814229249	0.8037518730065765
281	15	Q76NN6	Q8ILI6	0.7372349798679352	Ran-specific GTPase-activating protein 1, putative	Acidic leucine-rich nuclear phosphoprotein 32-related protein	[3, 20, 21]	[3, 20, 21]	0	0	0	0	0	0	0	0	0	0	-0.2380952380952381	0.4140316205533597	0.9535644683277713
282	47	Q76NN6	Q8IM55	0.9311452627182006	Ran-specific GTPase-activating protein 1, putative	Serine/threonine protein phosphatase CPPED1, putative	[3, 20, 21]	[3, 20]	0	0	0	0	0	0	0	0	0	0	-0.11904761904761905	0.5365612648221344	0.8795975743053213
283	268	Q7K6A5	Q8IC01	0.6557865798473358	Multidrug resistance protein 1	Heat shock protein 110	[28]	[1, 6, 16, 28]	0	0	0	0	0	0	0	0	0	0	-0.2142857142857143	0.42885375494071143	0.8254119234580866
284	526	Q7K6A9	Q8I0U7	0.7997030317783356	Proteasome subunit beta	Proteasome subunit beta type-6, putative	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	0	1	0.9761904761904763	0.9486166007905139	0.9930981740967186
285	215	Q7K6A9	Q8I261	0.7858856439590454	Proteasome subunit beta	Proteasome subunit beta	[1, 6]	[1, 6]	1	1	1	1	0	1	1	1	1	1	0.9761904761904763	0.9565217391304348	0.998441000063745
286	57	Q7K6A9	Q8I2X4	0.9050453066825868	Proteasome subunit beta	Heat shock protein 70	[1, 6]	[1, 6, 16, 28]	0	0	0	0	0	0	0	0	0	0	0.880952380952381	0.8221343873517787	0.9837245585476329
287	379	Q7K6A9	Q8IAR3	0.6597901821136475	Proteasome subunit beta	Proteasome subunit alpha type-6, putative	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	1	0.9761904761904763	0.892292490118577	0.9808556390969232
288	405	Q7K6A9	Q8IBI3	0.8738824188709259	Proteasome subunit beta	Proteasome subunit alpha type	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	1	0.9523809523809524	0.9614624505928853	0.992098312795664
289	334	Q7K6A9	Q8IC01	0.936710488796234	Proteasome subunit beta	Heat shock protein 110	[1, 6]	[1, 6, 16, 28]	0	0	0	0	0	0	0	0	0	0	0.3571428571428572	0.4911067193675889	0.7312358572732468
290	191	Q7K6A9	Q8IDG2	0.6040418467484414	Proteasome subunit beta	Proteasome subunit alpha type	[1, 6]	[1, 6, 16]	1	1	1	1	1	1	1	1	1	1	0.9761904761904763	0.9496047430830039	0.9897338311560717
291	304	Q7K6A9	Q8IDG3	0.6322721302509308	Proteasome subunit beta	Proteasome subunit alpha type	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	1	0.9523809523809524	0.8992094861660079	0.9846714494927151
292	531	Q7K6A9	Q8II43	0.9745667576789856	Proteasome subunit beta	T-complex protein 1 subunit alpha	[1, 6]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.30952380952380953	0.4881422924901186	0.7093417982449235
293	168	Q7K6A9	Q8IJN9	0.7693220615386963	Proteasome subunit beta	Heat shock protein 60	[1, 6]	[1, 6, 16]	0	0	0	0	0	0	0	0	0	0	0.7142857142857144	0.8409090909090908	0.6436004517166463
294	346	Q7K6A9	Q8IJT1	0.5558761455118656	Proteasome subunit beta	Proteasome subunit beta	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	1	1.0	0.8913043478260869	0.9904296704206141
295	216	Q7K6A9	Q8IK90	0.5391262378543615	Proteasome subunit beta	Proteasome subunit alpha type-1, putative	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	0	0.9523809523809524	0.8932806324110673	0.9878054750388798
296	456	Q7KQK6	Q8I608	0.9941964507102966	GTP-binding nuclear protein	Nucleosome assembly protein	[21]	[3, 14, 20, 21]	0	0	0	0	0	0	0	0	0	0	-0.6904761904761906	0.3359683794466403	0.9714441570570583
297	377	Q7KQK6	Q8IE84	0.6129848090931773	GTP-binding nuclear protein	V-type proton ATPase subunit G, putative	[21]	[1]	0	0	0	0	0	0	0	0	0	0	0.4761904761904762	0.6383399209486166	0.9866461160355594
298	258	Q7KQK6	Q8ILB6	0.5610793471336365	GTP-binding nuclear protein	Mitochondrial acidic protein MAM33, putative	[21]	[3, 9, 20, 21]	0	0	0	0	0	0	0	0	0	0	0.7142857142857144	0.5424901185770752	0.8201357644929319
299	447	Q7KQL5	Q8I0P6	0.8548926472663879	Tubulin beta chain	Elongation factor 1-alpha	[2, 18]	[0, 2, 18]	1	1	0	0	0	0	0	0	1	0	-0.3571428571428572	0.33300395256917	0.7848415424457538
300	281	Q7KQL5	Q8I0V2	0.614089785516262	Tubulin beta chain	ATP synthase subunit beta	[2, 18]	[0, 2, 14, 18, 24]	0	0	0	0	0	0	0	0	1	0	0.9523809523809524	0.824110671936759	0.9502228620206313
301	357	Q7KQL5	Q8I1V1	0.8344494044780731	Tubulin beta chain	26S protease regulatory subunit 6B, putative	[2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.7857142857142858	0.8280632411067194	0.9747944174209235
302	14	Q7KQL5	Q8IET7	0.6145927727222442	Tubulin beta chain	40S ribosomal protein S7	[2, 18]	[0, 2, 18]	0	0	0	0	0	0	0	0	0	0	-0.3333333333333334	0.16699604743083005	0.7620371348004803
303	473	Q7KQL5	Q8IFP3	0.6655917681753636	Tubulin beta chain	Tubulin alpha chain	[2, 18]	[2, 18]	1	0	1	1	0	1	1	1	1	0	0.4047619047619048	0.882411067193676	0.9382381853283783
304	480	Q7KQL5	Q8IJW0	0.5326689586043358	Tubulin beta chain	26S protease regulatory subunit 4, putative	[2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.7857142857142858	0.7865612648221343	0.9738391089855969
305	263	Q7KQL5	Q8IKF0	0.9997753024101256	Tubulin beta chain	RNA helicase	[2, 18]	[0, 2, 10, 18, 24]	0	0	0	0	0	0	0	0	1	0	-0.4047619047619048	-0.14525691699604742	0.7587634671381147
306	174	Q7KQL5	Q8IKK7	0.544692063331604	Tubulin beta chain	Glyceraldehyde-3-phosphate dehydrogenase	[2, 18]	[2]	0	0	0	1	0	0	0	0	1	0	0.3333333333333334	0.22134387351778656	0.79610357803549
307	192	Q7KQL5	Q8IKR1	0.8600964307785034	Tubulin beta chain	H(+)-exporting diphosphatase	[2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	-0.880952380952381	-0.15118577075098816	0.4123679443218715
308	34	Q7KQL5	Q8ILB6	0.937140941619873	Tubulin beta chain	Mitochondrial acidic protein MAM33, putative	[2, 18]	[3, 9, 20, 21]	0	0	0	0	0	0	0	0	0	0	0.6190476190476191	0.6284584980237155	0.6987695393575091
309	550	Q7KQL9	Q8II61	0.5620351552963256	Fructose-bisphosphate aldolase	60S acidic ribosomal protein P0	[8]	[3, 20, 21]	0	0	0	0	0	0	0	0	1	1	-0.3333333333333334	0.4614624505928854	0.9688317714821344
310	294	Q7KQL9	Q8IJN7	0.577183285402134	Fructose-bisphosphate aldolase	Enolase	[8]	[8]	1	0	0	1	0	0	0	0	0	0	0.11904761904761905	0.46936758893280633	0.8962389368796981
311	343	Q7KQM0	Q8II24	0.7518433850258589	Triosephosphate isomerase	Heat shock protein 70	[4]	[4, 10, 16]	0	0	0	0	0	0	0	0	1	1	0.9523809523809524	0.9624505928853755	0.9294071883990458
312	241	Q7KQM4	Q8IM16	0.7676784098148346	Plasmepsin I	Plasmepsin IV	[]	[]	1	0	0	0	0	0	0	0	0	0	0.9761904761904763	0.774703557312253	0.6157372564717523
313	374	Q8I0P6	Q8I0V2	0.9785741806030274	Elongation factor 1-alpha	ATP synthase subunit beta	[0, 2, 18]	[0, 2, 14, 18, 24]	0	0	0	1	1	1	1	1	1	1	-0.1666666666666667	0.3073122529644269	0.8714935531486259
314	454	Q8I0P6	Q8I1V1	0.9999000310897828	Elongation factor 1-alpha	26S protease regulatory subunit 6B, putative	[0, 2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.1666666666666667	0.37055335968379455	0.7408066473512309
315	491	Q8I0P6	Q8I289	0.9241816163063048	Elongation factor 1-alpha	Heptatricopeptide repeat and RAP domain-containing protein, putative	[0, 2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.30952380952380953	0.4644268774703557	0.9406800234341705
316	546	Q8I0P6	Q8IB03	0.5226507939398288	Elongation factor 1-alpha	Chaperone protein ClpB1	[0, 2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.4761904761904762	0.5276679841897233	0.9511856796874582
317	528	Q8I0P6	Q8IBV7	0.9754770874977112	Elongation factor 1-alpha	Histone H2B	[0, 2, 18]	[0, 14, 27, 30]	0	0	0	0	0	0	0	0	0	0	-0.8333333333333335	-0.00691699604743083	0.5724538945968328
318	452	Q8I0P6	Q8IDN6	0.5227838814258575	Elongation factor 1-alpha	Protein transport protein SEC61 subunit alpha	[0, 2, 18]	[5]	0	0	0	0	0	0	0	0	0	0	0.3333333333333334	0.5009881422924901	0.8208080193783238
319	498	Q8I0P6	Q8IEC8	0.974586308002472	Elongation factor 1-alpha	Translocation protein SEC63, putative	[0, 2, 18]	[2, 5]	0	0	0	0	0	0	0	0	0	0	-0.2142857142857143	0.058300395256917006	0.8682093158168382
320	113	Q8I0P6	Q8IET7	0.7016216896474361	Elongation factor 1-alpha	40S ribosomal protein S7	[0, 2, 18]	[0, 2, 18]	1	1	1	1	1	1	1	1	1	1	0.880952380952381	0.6175889328063241	0.937570829714261
321	1	Q8I0P6	Q8IFP3	0.913918673992157	Elongation factor 1-alpha	Tubulin alpha chain	[0, 2, 18]	[2, 18]	1	0	0	0	0	0	0	0	1	0	-0.523809523809524	0.4061264822134388	0.6910616778546645
322	524	Q8I0P6	Q8IIJ8	0.5071525335311889	Elongation factor 1-alpha	Heat shock protein 101	[0, 2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	-0.28571428571428575	-0.1492094861660079	-0.00605639126477784
323	380	Q8I0P6	Q8IIV2	0.6506299659609794	Elongation factor 1-alpha	Histone H4	[0, 2, 18]	[0, 14, 27, 30]	0	0	0	1	1	1	1	0	1	1	-0.880952380952381	0.24209486166007904	0.5904092461952666
324	8	Q8I0P6	Q8IJW0	0.8538144707679749	Elongation factor 1-alpha	26S protease regulatory subunit 4, putative	[0, 2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.1666666666666667	0.4031620553359684	0.7921858972865125
325	352	Q8I0P6	Q8IKF0	0.9994900107383728	Elongation factor 1-alpha	RNA helicase	[0, 2, 18]	[0, 2, 10, 18, 24]	0	0	0	1	1	1	1	1	1	1	0.8095238095238096	0.7025691699604744	0.9885902230336678
326	273	Q8I0P6	Q8IKK7	0.9170876860618592	Elongation factor 1-alpha	Glyceraldehyde-3-phosphate dehydrogenase	[0, 2, 18]	[2]	0	0	0	1	1	1	0	1	1	1	0.7142857142857144	0.8774703557312253	0.9533229760584924
327	289	Q8I0P6	Q8IKR1	0.5721960484981536	Elongation factor 1-alpha	H(+)-exporting diphosphatase	[0, 2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.261904761904762	0.7114624505928854	0.877982957032254
328	83	Q8I0U7	Q8I261	0.8155449688434601	Proteasome subunit beta type-6, putative	Proteasome subunit beta	[1, 6]	[1, 6]	1	1	1	1	0	1	1	1	0	1	0.9523809523809524	0.9150197628458498	0.9922468552475376
329	209	Q8I0U7	Q8IAR3	0.606773267313838	Proteasome subunit beta type-6, putative	Proteasome subunit alpha type-6, putative	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	0	1	0.9523809523809524	0.9051383399209486	0.9800914424859585
330	237	Q8I0U7	Q8IBI3	0.952688193321228	Proteasome subunit beta type-6, putative	Proteasome subunit alpha type	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	0	1	0.9285714285714287	0.8962450592885376	0.9781516007434509
331	203	Q8I0U7	Q8IC01	0.6297559728845954	Proteasome subunit beta type-6, putative	Heat shock protein 110	[1, 6]	[1, 6, 16, 28]	0	0	0	0	0	0	0	0	0	0	0.38095238095238104	0.5296442687747036	0.6832414570088277
332	63	Q8I0U7	Q8IDG2	0.956131649017334	Proteasome subunit beta type-6, putative	Proteasome subunit alpha type	[1, 6]	[1, 6, 16]	1	1	1	1	1	1	1	1	0	1	0.9523809523809524	0.9288537549407114	0.9801800825963626
333	170	Q8I0U7	Q8IDG3	0.5131049221381545	Proteasome subunit beta type-6, putative	Proteasome subunit alpha type	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	0	1	0.9285714285714287	0.9229249011857708	0.981404704506087
334	214	Q8I0U7	Q8IJT1	0.581487999856472	Proteasome subunit beta type-6, putative	Proteasome subunit beta	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	0	1	0.9761904761904763	0.8972332015810277	0.990163990746739
335	85	Q8I0U7	Q8IK90	0.725270825624466	Proteasome subunit beta type-6, putative	Proteasome subunit alpha type-1, putative	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	0	0	0.9761904761904763	0.8814229249011858	0.9806772836888462
336	324	Q8I0V2	Q8I1V1	0.5347036629915237	ATP synthase subunit beta	26S protease regulatory subunit 6B, putative	[0, 2, 14, 18, 24]	[2, 18]	1	0	0	0	0	0	0	0	0	0	0.8095238095238096	0.9071146245059288	0.8867035964245393
337	362	Q8I0V2	Q8I289	0.6975008647888898	ATP synthase subunit beta	Heptatricopeptide repeat and RAP domain-containing protein, putative	[0, 2, 14, 18, 24]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.8095238095238096	0.8666007905138341	0.937422413764285
338	385	Q8I0V2	Q8I3N3	0.6381591141223908	ATP synthase subunit beta	Alpha-MPP	[0, 2, 14, 18, 24]	[11]	0	0	0	1	1	1	1	1	1	1	0.6428571428571429	0.824110671936759	0.957108518780819
339	162	Q8I0V2	Q8I5H4	0.8338174819946289	ATP synthase subunit beta	Polyadenylate-binding protein	[0, 2, 14, 18, 24]	[0, 14, 18, 24, 27, 30]	0	0	0	0	0	0	0	0	0	0	-0.8571428571428572	-0.03063241106719368	0.8802291490101279
340	93	Q8I0V2	Q8IB24	0.9565654039382936	ATP synthase subunit beta	Heat shock 70 kDa protein	[0, 2, 14, 18, 24]	[0, 10, 14, 24]	1	0	0	0	1	1	1	1	1	0	0.2142857142857143	0.607707509881423	0.8850181945498536
341	415	Q8I0V2	Q8IBV7	0.5045131210237741	ATP synthase subunit beta	Histone H2B	[0, 2, 14, 18, 24]	[0, 14, 27, 30]	0	1	1	1	1	1	1	1	1	1	0.28571428571428575	0.6739130434782609	0.7543241463260599
342	359	Q8I0V2	Q8IDN6	0.6149057045578956	ATP synthase subunit beta	Protein transport protein SEC61 subunit alpha	[0, 2, 14, 18, 24]	[5]	0	0	0	1	0	1	1	1	1	1	0.5000000000000001	0.49011857707509887	0.9174415626287028
343	125	Q8I0V2	Q8IES0	0.5757910907268524	ATP synthase subunit beta	Small heat shock protein, putative	[0, 2, 14, 18, 24]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.9047619047619048	0.8982213438735178	0.9714883438040768
344	544	Q8I0V2	Q8IET7	0.6450066678225994	ATP synthase subunit beta	40S ribosomal protein S7	[0, 2, 14, 18, 24]	[0, 2, 18]	0	0	0	0	0	0	0	0	0	0	-0.11904761904761905	0.37747035573122534	0.8498243093405984
345	444	Q8I0V2	Q8IFP3	0.992475152015686	ATP synthase subunit beta	Tubulin alpha chain	[0, 2, 14, 18, 24]	[2, 18]	0	0	0	0	0	0	0	0	1	0	0.3571428571428572	0.5652173913043479	0.8705168335886317
346	407	Q8I0V2	Q8IIJ8	0.547316326200962	ATP synthase subunit beta	Heat shock protein 101	[0, 2, 14, 18, 24]	[2, 18]	1	0	0	0	0	0	0	0	0	0	-0.7380952380952381	-0.49209486166007904	-0.1683765215383931
